timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect,"LABEL"
1501041349960,15011,Get WordCloud data,200,OK,The thread Group 1-1,text,true,,509960,225,1,1,15002,0,38,Meinig School of Biomedical Engineering
1501041364973,4163,Get WordCloud data,200,OK,The thread Group 1-1,text,true,,211125,225,1,1,4158,0,1,Electrical and Computer Engineering
1501041369138,8425,Get WordCloud data,200,OK,The thread Group 1-1,text,true,,278480,225,1,1,8418,0,0,Sibley School of Mechanical and Aerospace Engineering
1501041377563,5518,Get WordCloud data,200,OK,The thread Group 1-1,text,true,,277877,225,1,1,5511,0,0,Smith School of Chemical and Biomolecular Engineering
1501041383082,6654,Get WordCloud data,200,OK,The thread Group 1-1,text,true,,211303,225,1,1,6649,0,0,Applied and Engineering Physics
1501041389738,3169,Get WordCloud data,200,OK,The thread Group 1-1,text,true,,123606,225,1,1,3166,0,0,Civil and Environmental Engineering
1501041392907,2344,Get WordCloud data,200,OK,The thread Group 1-1,text,true,,150719,225,1,1,2340,0,0,Materials Science and Engineering
1501041395251,1944,Get WordCloud data,200,OK,The thread Group 1-1,text,true,,83474,225,1,1,1943,0,0,Earth and Atmospheric Sciences
1501041397196,1389,Get WordCloud data,200,OK,The thread Group 1-1,text,true,,58019,225,1,1,1388,0,0,Operations Research and Information Engineering
1501041398586,1481,Get WordCloud data,200,OK,The thread Group 1-1,text,true,,47237,225,1,1,1480,0,0,Statistical Science
1501041400068,14107,Get WordCloud data,200,OK,The thread Group 1-1,text,true,,509960,225,1,1,14094,0,0,Meinig School of Biomedical Engineering
1501041414176,3271,Get WordCloud data,200,OK,The thread Group 1-1,text,true,,211125,225,1,1,3266,0,0,Electrical and Computer Engineering
1501041417449,6414,Get WordCloud data,200,OK,The thread Group 1-1,text,true,,278480,225,1,1,6408,0,0,Sibley School of Mechanical and Aerospace Engineering
1501041423865,4042,Get WordCloud data,200,OK,The thread Group 1-1,text,true,,277877,225,1,1,4035,0,9,Smith School of Chemical and Biomolecular Engineering
1501041427906,5164,Get WordCloud data,200,OK,The thread Group 1-1,text,true,,211303,225,1,1,5158,0,0,Applied and Engineering Physics
1501041433071,2866,Get WordCloud data,200,OK,The thread Group 1-1,text,true,,123606,225,1,1,2864,0,1,Civil and Environmental Engineering
